IDCompressor,Description,CMax,CStart,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
115,"ZR61KCE-TF5",0,0,0.2566,0.001762,0.07066500000000001,0.00072697,0.00018188,-0.00093842,1.4357e-05,-1.0474e-05,-3.2481e-06,1.0793e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,"ZR72KCE-TF5",0,0,0.8656700000000001,-0.010058,0.041213,1.4628e-05,0.00076876,-0.00030958,5.5483e-06,3.3021e-06,-1.0315e-05,8.090299999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,"ZR81KCE-TF5",0,0,1.0683,0.0060428,0.036635,0.00029494,-0.00018608,1.2756e-05,7.0377e-06,-7.3741e-06,3.0641e-06,4.9799e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,"ZR250KCE-TWC",0,0,4.2889,0.041315,0.066792,0.00088861,-0.00091122,0.00078256,7.941000000000001e-06,-1.1035e-05,8.790199999999999e-06,1.1606e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,"ZR90K3E-TW7",0,0,1.7465,0.02632,0.041009,0.001262,-0.0012907,0.00035315,9.223e-06,-3.1314e-05,1.8218e-05,2.9215e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,"ZR11M3E-TW7",0,0,2.7216,0.053289,-3.1613e-05,0.00019953,-0.0023386,0.0015622,6.5835e-07,-1.2476e-05,3.125e-05,-4.5193e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,"ZR12M3E-TW7",0,0,3.1257,0.061203,-3.6308e-05,0.00022915,-0.0026859,0.0017942,7.5612e-07,-1.4328e-05,3.5891e-05,-5.1904e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,"ZR16M3E-TW7",0,0,1.2518,0.11917,0.16222,0.0025743,-0.0044514,-0.0011843,1.6029e-05,-5.3615e-05,4.8217e-05,1.7118e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,"ZR19M3E-TW7",0,0,4.5391,0.032557,0.027742,0.001151,-0.0016395,0.0017723,1.3039e-05,-3.59e-05,2.6688e-05,5.4794e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,"ZR250KCE-TW7",0,0,5.8085,0.082706,0.064466,0.0017494,-0.0022433,0.0013027,2.3484e-05,-3.2112e-05,2.6041e-05,1.0134e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,"ZRT180K3E-TW7",0,0,3.5172,0.053974,0.07997600000000001,0.0024413,-0.002648,0.00076157,2.2294e-05,-6.0296e-05,3.6857e-05,5.3998e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,"ZRT220K3E-TW7",0,0,5.3385,0.10068,0.0070285,0.0002103,-0.004361,0.0029638,3.1188e-08,-1.8334e-05,5.8602e-05,-7.840699999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127,"ZRT240K3E-TW7",0,0,6.2053,0.12583,0.0030355,0.00053921,-0.0055214,0.0035183,-2.8922e-06,-2.893e-05,7.3601e-05,-9.908099999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,"ZRU280K3E-TW7",0,0,4.3181,0.17683,0.16653,0.0030904,-0.0069379,0.00049717,8.705299999999999e-06,-7.7333e-05,8.2499e-05,1.2879e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,"ZRT320K3E-TW7",0,0,2.314,0.24221,0.33886,0.0051698,-0.009016100000000001,-0.0026972,2.7026e-05,-0.00010739,9.712099999999999e-05,3.658e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,"ZRU310K3E-TW7",0,0,7.8821,0.1034,0.010235,0.0018114,-0.0048384,0.0040048,1.7086e-05,-6.395499999999999e-05,6.8629e-05,-8.3833e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,"ZRU350K3E-TW7",0,0,5.4138,0.16111,0.21308,0.0037994,-0.0066425,0.00017581,2.8064e-05,-9.4379e-05,8.1532e-05,1.936e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,"ZRT380K3E-TW7",0,0,8.808400000000001,0.084775,0.071627,0.0026665,-0.0043842,0.0032682,2.2894e-05,-8.5467e-05,6.7801e-05,1.5911e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,"ZR22K3E-TFD",0,0,0.25021,-0.016095,0.021109,-0.00034585,0.00066008,-0.00018979,-3.3856e-06,6.6745e-06,-8.2065e-06,4.1457e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,"ZR28K3E-TFD",0,0,-0.022864,-0.014499,0.045976,0.00014914,0.00052935,-0.0005395899999999999,7.908600000000001e-06,-4.7378e-06,-6.0827e-06,6.3802e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,"ZR34K3E-TFD",0,0,0.29993,-0.009276100000000001,0.034166,2.0554e-05,0.00022297,-0.00025619,5.5147e-06,-1.5526e-08,-3.4881e-06,5.2558e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,"ZR40K3E-TFD",0,0,-0.4421,-0.008619099999999999,0.08894199999999999,-0.00045358,0.0004738,-0.0013428,-7.861400000000001e-06,1.3923e-05,-7.3594e-06,1.3052e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,"ZR48K3E-TFD",0,0,-0.53084,-0.047448,0.11811,-0.0014256,0.0024115,-0.0020652,-1.2707e-05,3.5133e-05,-2.8691e-05,2.0134e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,"ZR61KCE-TFD",0,0,1.3648,-0.060238,0.02815,-0.0020081,0.0035222,-0.00034775,-3.551e-05,4.9554e-05,-3.9397e-05,9.6147e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,"ZR72KCE-TFD",0,0,1.2308,0.0056529,0.045771,-0.00010503,0.00022659,-0.00024078,2.9559e-06,5.7204e-06,-5.0813e-06,8.532899999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,"ZR81KCE-TFD",0,0,1.8046,0.026695,0.017613,0.00039452,-0.00058059,0.00056691,3.9301e-06,-4.4353e-06,4.2971e-06,2.6976e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,"ZR90K3E-TWD",0,0,1.7465,0.02632,0.041009,0.001262,-0.0012907,0.00035315,9.223e-06,-3.1314e-05,1.8218e-05,2.9215e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,"ZR11M3E-TWD",0,0,2.7216,0.053289,-3.1613e-05,0.00019953,-0.0023386,0.0015622,6.5835e-07,-1.2476e-05,3.125e-05,-4.5193e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,"ZR12M3E-TWD",0,0,3.1257,0.061203,-3.6308e-05,0.00022915,-0.0026859,0.0017942,7.5612e-07,-1.4328e-05,3.5891e-05,-5.1904e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,"ZR16M3E-TWD",0,0,1.2518,0.11917,0.16222,0.0025743,-0.0044514,-0.0011843,1.6029e-05,-5.3615e-05,4.8217e-05,1.7118e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,"ZR19M3E-TWD",0,0,4.5391,0.032557,0.027742,0.001151,-0.0016395,0.0017723,1.3039e-05,-3.59e-05,2.6688e-05,5.4794e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,"ZR250KCE-TWD",0,0,5.8085,0.082706,0.064466,0.0017494,-0.0022433,0.0013027,2.3484e-05,-3.2112e-05,2.6041e-05,1.0134e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,"ZR310KCE-TWD",0,0,7.2373,0.10305,0.08032300000000001,0.0021797,-0.0027951,0.0016231,2.9261e-05,-4.001e-05,3.2447e-05,1.2627e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,"ZRT144KCE-TFD",0,0,0.78312,-0.0040633,0.18112,-1.5691e-05,0.0009932599999999999,-0.0024109,-6.8157e-06,8.1105e-06,-1.7455e-05,3.1589e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,"ZRT162KCE-TFD",0,0,2.1526,-0.017679,0.11858,0.0003989,0.0012698,-0.00076969,2.2907e-05,1.6105e-06,-1.4648e-05,1.984e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,"ZRT180K3E-TWD",0,0,3.5172,0.053974,0.07997600000000001,0.0024413,-0.002648,0.00076157,2.2294e-05,-6.0296e-05,3.6857e-05,5.3998e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151,"ZRT220K3E-TWD",0,0,5.3385,0.10068,0.0070285,0.0002103,-0.004361,0.0029638,3.1188e-08,-1.8334e-05,5.8602e-05,-7.840699999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,"ZRT240K3E-TWD",0,0,6.2053,0.12583,0.0030355,0.00053921,-0.0055214,0.0035183,-2.8922e-06,-2.893e-05,7.3601e-05,-9.908099999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,"ZRU280K3E-TWD",0,0,4.3181,0.17683,0.16653,0.0030904,-0.0069379,0.00049717,8.705299999999999e-06,-7.7333e-05,8.2499e-05,1.2879e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,"ZRT320K3E-TWD",0,0,2.314,0.24221,0.33886,0.0051698,-0.009016100000000001,-0.0026972,2.7026e-05,-0.00010739,9.712099999999999e-05,3.658e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,"ZRU310K3E-TWD",0,0,7.8821,0.1034,0.010235,0.0018114,-0.0048384,0.0040048,1.7086e-05,-6.395499999999999e-05,6.8629e-05,-8.3833e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,"ZRU350K3E-TWD",0,0,5.4138,0.16111,0.21308,0.0037994,-0.0066425,0.00017581,2.8064e-05,-9.4379e-05,8.1532e-05,1.936e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,"ZRT380K3E-TWD",0,0,8.808400000000001,0.084775,0.071627,0.0026665,-0.0043842,0.0032682,2.2894e-05,-8.5467e-05,6.7801e-05,1.5911e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,"ZR22K3E-TFD",0,0,-0.6775,-0.030931,0.098952,-0.00027762,0.0015801,-0.0020789,2.0788e-06,9.012799999999999e-06,-2.089e-05,2.017e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,"ZR22K3-TFD",0,0,-0.6775,-0.030931,0.098952,-0.00027762,0.0015801,-0.0020789,2.0788e-06,9.012799999999999e-06,-2.089e-05,2.017e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,"ZR28K3E-TFD",0,0,0.4834,-0.0062773,0.022269,1.6967e-05,0.00014967,-1.2321e-05,3.2087e-06,-9.2329e-07,-2.2711e-06,3.3188e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,"ZB15KCE-TFD",0,0,0.19304,-0.021826,0.044583,4.9707e-06,0.0011448,-0.00072678,8.4328e-06,6.7203e-06,-1.8561e-05,1.0898e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,"ZB15KCE-TFD",0,0,0.37451,0.0037476,0.011298,0.00012989,-0.00012701,1.1362e-05,2.6519e-07,-2.9837e-06,1.7547e-06,1.6798e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,"ZB19KCE-TFD",0,0,0.42755,0.0042783,0.012898,0.00014828,-0.000145,1.2971e-05,3.0275e-07,-3.4063e-06,2.0032e-06,1.9177e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,"ZS21K4E-TFD",0,0,0.83899,0.028419,0.009708899999999999,0.00059556,-0.00048501,-0.00010334,5.3162e-06,-7.730999999999999e-06,4.6018e-06,2.9273e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,"ZB21KCE-TFD",0,0,0.52654,0.0052689,0.015884,0.00018262,-0.00017857,1.5974e-05,3.7285e-07,-4.1949e-06,2.467e-06,2.3617e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,"ZB26KCE-TFD",0,0,0.60015,0.0060055,0.018104,0.00020815,-0.00020353,1.8207e-05,4.2497e-07,-4.7814e-06,2.8119e-06,2.6919e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,"ZS26K4E-TFD",0,0,1.0482,0.035358,0.01128,0.00073451,-0.00061217,-0.00010872,6.483e-06,-9.6464e-06,5.8399e-06,3.4729e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,"ZS30K4E-TFD",0,0,1.2296,0.041449,0.013444,0.00085738,-0.0007162,-0.00013478,7.5566e-06,-1.1233e-05,6.829e-06,4.1438e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,"ZF13K4E-TFD",0,0,1.3594,0.029548,0.0038787,0.0004639,-0.00035975,0.00024919,3.4775e-06,-4.1142e-06,4.0179e-06,4.6719e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170,"ZB30KCE-TFD",0,0,0.69468,0.0069514,0.020956,0.00024093,-0.00023559,2.1075e-05,4.9191e-07,-5.5345e-06,3.2548e-06,3.1159e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,"ZS38K4E-TFD",0,0,1.7033,0.059868,0.004843,0.0010509,-0.0012652,0.00014205,5.4607e-06,-1.7107e-05,1.2989e-05,2.2381e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,"ZF15K4E-TFD",0,0,1.3196,0.021351,0.029511,0.00020888,0.00015911,-0.00016278,2.0706e-07,-5.8236e-07,-6.1493e-07,3.1967e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,"ZB38KCE-TFD",0,0,0.56355,-0.0077484,0.048083,2.2512e-05,0.00053005,-0.00050918,7.2892e-06,1.1597e-06,-5.8842e-06,7.9654e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,"ZS45K4E-TFD",0,0,1.9481,0.040327,0.003554,0.00088391,-0.00065153,0.00054615,8.994800000000001e-06,-1.0509e-05,9.251399999999999e-06,-2.0076e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,"ZF18K4E-TFD",0,0,1.8025,0.027743,0.022607,0.00025769,-0.00022475,9.7038e-05,-6.8262e-07,-3.8051e-06,4.5568e-06,2.1941e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176,"ZB45KCE-TFD",0,0,0.76423,-0.0031044,0.043721,-0.0001075,0.000272,-0.00027889,-1.0923e-06,1.446e-06,-2.4581e-06,6.9046e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,"ZB56KCE-TWD",0,0,1.7926,0.057929,-0.011009,0.0017039,-0.0023387,0.0013984,1.7374e-05,-3.7623e-05,2.6573e-05,-4.707e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,"ZB75KCE-TWD",0,0,2.6808,0.1093,-0.022343,0.0028018,-0.0032754,0.001827,2.5685e-05,-5.4068e-05,3.479e-05,-7.2762e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,"ZB92KCE-TWD",0,0,3.3986,0.12139,-0.024605,0.0032312,-0.00403,0.0022554,3.0973e-05,-6.407899999999999e-05,4.4659e-05,-8.628699999999999e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180,"ZB11MCE-TWD",0,0,3.8298,0.15107,-0.023902,0.0040405,-0.0053193,0.0027513,3.741e-05,-8.2495e-05,5.9077e-05,-1.0805e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181,"ZB19KCE-PFJ",0,0,-0.30703,-0.011503,0.06747300000000001,-0.00015493,0.00056085,-0.0012428,-1.9541e-06,3.2107e-06,-6.421e-06,1.1322e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,"ZB21KCE-PFJ",0,0,0.501111524547058,-0.0149059169793798,0.0203888449756296,-0.000179581397805013,0.000590840573101287,-0.000164853771035972,6.54155911547335e-06,3.25762283111243e-06,-6.72397039362527e-06,4.19517488867012e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,"ZB26KCE-PFJ",0,0,0.50684,0.013846,0.025019,0.0007427,-0.00080961,-8.9032e-05,1.6347e-05,-1.2725e-05,8.3865e-06,3.6852e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,"ZB42KCE-PFJ",0,0,1.3209,0.053705,-0.022395,0.001888,-0.0027082,0.001443,2.1527e-05,-4.4987e-05,3.0991e-05,-5.7699e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,"ZB19KCE-TFD",0,0,0.51306,0.005134,0.015477,0.00017794,-0.00017399,1.5565e-05,3.633e-07,-4.0875e-06,2.4038e-06,2.3012e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,"ZS21K4E-TFD",0,0,1.0068,0.034103,0.011651,0.00071467,-0.00058201,-0.000124,6.3794e-06,-9.2772e-06,5.5222e-06,3.5127e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,"ZB21KCE-TFD",0,0,0.63185,0.0063226,0.019061,0.00021914,-0.00021428,1.9169e-05,4.4741e-07,-5.0339e-06,2.9604e-06,2.834e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,"ZB26KCE-TFD",0,0,0.72018,0.0072066,0.021725,0.00024978,-0.00024424,2.1849e-05,5.0997e-07,-5.7377e-06,3.3743e-06,3.2303e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,"ZS26K4E-TFD",0,0,1.2578,0.042429,0.013536,0.00088141,-0.0007346,-0.00013047,7.779599999999999e-06,-1.1576e-05,7.0078e-06,4.1674e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190,"ZS30K4E-TFD",0,0,1.4755,0.049739,0.016133,0.0010289,-0.0008594400000000001,-0.00016174,9.0679e-06,-1.348e-05,8.1948e-06,4.9725e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,"ZF13K4E-TFD",0,0,1.6313,0.035458,0.0046544,0.00055668,-0.0004317,0.00029903,4.1729e-06,-4.9371e-06,4.8215e-06,5.6063e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,"ZB30KCE-TFD",0,0,0.83361,0.008341599999999999,0.025147,0.00028912,-0.00028271,2.529e-05,5.9029e-07,-6.6414e-06,3.9058e-06,3.739e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,"ZS38K4E-TFD",0,0,2.044,0.071841,0.0058116,0.0012611,-0.0015182,0.00017045,6.5528e-06,-2.0528e-05,1.5587e-05,2.6858e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,"ZF15K4E-TFD",0,0,1.5835,0.025621,0.035413,0.00025066,0.00019093,-0.00019534,2.4847e-07,-6.9883e-07,-7.3792e-07,3.836e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,"ZB38KCE-TFD",0,0,0.67626,-0.0092981,0.0577,2.7014e-05,0.00063606,-0.00061101,8.746999999999999e-06,1.3917e-06,-7.061e-06,9.5585e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,"ZS45K4E-TFD",0,0,2.3377,0.048392,0.0042648,0.0010607,-0.00078184,0.00065538,1.0794e-05,-1.2611e-05,1.1102e-05,-2.4091e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,"ZF18K4E-TFD",0,0,2.163,0.033291,0.027128,0.00030922,-0.00026971,0.00011645,-8.1915e-07,-4.5661e-06,5.4682e-06,2.633e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,"ZB45KCE-TFD",0,0,0.91708,-0.0037253,0.052465,-0.000129,0.0003264,-0.00033467,-1.3108e-06,1.7352e-06,-2.9497e-06,8.285600000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,"ZBH30KCE-TFD",0,0,0.974063139803104,0.0368774649522387,0.015578110736492,0.00118233428150039,-0.00102086149817725,-1.56586330944199e-05,1.25417337618825e-05,-2.50481261088795e-05,1.24565316696017e-05,2.69111017332553e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,"ZBH38KCE-TFD",0,0,1.20282929663884,0.045538497662838,0.0192368497565224,0.00146001646736357,-0.00126062175405088,-1.93377115592242e-05,1.54872530672663e-05,-3.09309190460575e-05,1.53820883095433e-05,3.32314938902146e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,"ZBH45KCE-TFD",0,0,1.48113712211195,0.0560750583305841,0.0236877806588791,0.00179782874248207,-0.00155229938328511,-2.38113123609073e-05,1.9070598924958e-05,-3.80875527023755e-05,1.89411215658988e-05,4.09204731654881e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,"ZB15KCE-TFD",0,0,0.97717,0.064016,-0.032825,0.0019822,-0.0027859,0.001326,1.9736e-05,-4.1735e-05,2.6424e-05,-6.7885e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,"ZB19KCE-TFD",0,0,0.43705,0.00029005,0.023463,8.2638e-05,-6.9006e-05,-7.0298e-05,-3.9466e-06,-6.6941e-06,-4.457e-08,4.4359e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,"ZB21KCE-TFD",0,0,0.71704,0.0048231,0.021756,8.4596e-05,-0.00053114,8.3327e-05,1.9431e-06,-6.0008e-06,7.1657e-06,3.5981e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205,"ZB26KCE-TFD",0,0,0.61041,0.00047547,0.031885,0.00012144,-0.00010096,-8.4843e-05,-5.4893e-06,-9.4603e-06,3.1022e-08,6.0233e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,"ZB30KCE-TFD",0,0,0.50439,0.020734,0.053743,0.00067273,-0.00091186,-0.00040167,1.0013e-05,-1.4269e-05,1.0274e-05,8.8725e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,"ZB38KCE-TFD",0,0,1.9425,0.064813,-0.0173,0.0013926,-0.0028645,0.0013775,9.604300000000001e-06,-3.4822e-05,3.3849e-05,-4.131e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,"ZB45KCE-TFD",0,0,1.6795,0.039343,0.019064,0.0010237,-0.001756,0.00065311,1.2654e-05,-2.5746e-05,2.0301e-05,3.0755e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,"ZB56KCE-TWD",0,0,2.7454,0.098564,-0.021173,0.0030033,-0.0041267,0.0022484,3.1899e-05,-6.7524e-05,4.6933e-05,-9.4858e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,"ZB75KCE-TWD",0,0,4.3157,0.17808,-0.040263,0.0047234,-0.0057501,0.0028709,4.6261e-05,-9.5988e-05,6.0121e-05,-1.3709e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,"ZB92KCE-TWD",0,0,5.2402,0.20023,-0.043969,0.0055427,-0.0070004,0.0035509,5.6028e-05,-0.0001143,7.7537e-05,-1.6088e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,"ZB11MCE-TWD",0,0,6.036,0.24084,-0.040924,0.0067814,-0.008764299999999999,0.0040414,6.7946e-05,-0.00014405,9.608200000000001e-05,-1.6621e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,"ZBH30KCE-TFD",0,0,1.0265504274213,0.0204020805381326,0.06712013825265201,0.000556442364827493,0.000682450163478644,-0.0009779189129203751,6.38701766780725e-06,-5.2963075346325e-06,-6.8854306161243e-06,1.07604178340223e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,"ZBH38KCE-TFD",0,0,1.26729525959173,0.0251867857598641,0.0828608946237014,0.000686941412728555,0.000842492651285851,-0.00120725523265593,7.884946752488829e-06,-6.53847968066649e-06,-8.500126441600679e-06,1.32838978037418e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,"ZBH45KCE-TFD",0,0,1.86397310928999,0.0288262745886455,0.09241077261694609,0.000799093133020485,0.0009835639339736411,-0.00131968098179865,8.10789203807529e-06,-8.199860678244539e-06,-1.01435415866616e-05,1.46772867421501e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,"ZB19KCE-PFJ",0,0,-0.13248,-0.015827,0.071953,-0.00017342,0.00064468,-0.0012969,-5.7279e-06,-9.172e-07,-8.4729e-06,1.4452e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,"ZB21KCE-PFJ",0,0,-0.16753,-0.019128,0.085455,-0.00019911,0.00077785,-0.0015407,-6.517e-06,-1.1937e-06,-1.0198e-05,1.7185e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,"ZB26KCE-PFJ",0,0,-0.2034,-0.022444,0.10098,-0.00023915,0.00091718,-0.001823,-7.8626e-06,-1.3115e-06,-1.2058e-05,2.0296e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,"ZB42KCE-PFJ",0,0,2.0353,0.09003,-0.036325,0.0029791,-0.004369,0.0022716,3.2141e-05,-6.7674e-05,4.8823e-05,-1.0399e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,"ZB19KCE-TFD",0,0,0.52446,0.00034806,0.028156,9.916600000000001e-05,-8.2808e-05,-8.435799999999999e-05,-4.736e-06,-8.032900000000001e-06,-5.3484e-08,5.3231e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,"ZB21KCE-TFD",0,0,0.86045,0.0057878,0.026107,0.00010152,-0.00063737,9.9992e-05,2.3318e-06,-7.201e-06,8.5988e-06,4.3177e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,"ZB26KCE-TFD",0,0,0.7325,0.00057057,0.038262,0.00014573,-0.00012115,-0.00010181,-6.5872e-06,-1.1352e-05,3.7227e-08,7.2279e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,"ZB30KCE-TFD",0,0,0.60527,0.024881,0.06449199999999999,0.00080728,-0.0010942,-0.000482,1.2015e-05,-1.7123e-05,1.2329e-05,1.0647e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,"ZB38KCE-TFD",0,0,2.331,0.077775,-0.020759,0.0016712,-0.0034375,0.001653,1.1525e-05,-4.1786e-05,4.0619e-05,-4.9572e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,"ZB45KCE-TFD",0,0,2.0155,0.047212,0.022877,0.0012284,-0.0021072,0.00078373,1.5184e-05,-3.0895e-05,2.4362e-05,3.6906e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,"ZR28K3-TFD",0,0,0.4834,-0.0062773,0.022269,1.6967e-05,0.00014967,-1.2321e-05,3.2087e-06,-9.2329e-07,-2.2711e-06,3.3188e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,"ZR34K3E-TFD",0,0,0.57556,-0.0077198,0.026944,1.4421e-05,0.00019535,-3.5573e-05,3.7402e-06,-9.3296e-07,-2.9222e-06,4.0544e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,"ZR34K3-TFD",0,0,0.57556,-0.0077198,0.026944,1.4421e-05,0.00019535,-3.5573e-05,3.7402e-06,-9.3296e-07,-2.9222e-06,4.0544e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
