IdCompressor,Description,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
120,"ZR11M3E-TW7",10.373,0.050944,-0.007967699999999999,0.0017353,-0.0022072,0.00083285,2.6936e-05,-3.4917e-05,2.4458e-05,7.8248e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,"ZR12M3E-TW7",11.913,0.058509,-0.009150800000000001,0.001993,-0.002535,0.00095652,3.0936e-05,-4.0102e-05,2.809e-05,8.9867e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,"ZR16M3E-TW7",15.526,0.12196,-0.070476,0.0023697,-0.0055585,0.0025732,2.214e-05,-4.6172e-05,6.4436e-05,-1.6508e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,"ZR19M3E-TW7",14.3,0.027692,-0.011044,0.0010306,-0.0015321,0.0022458,1.0788e-05,-3.4378e-05,2.9081e-05,7.0022e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,"ZR250KCE-TW7",17.224,0.14408,0.011351,0.0044554,-0.0052635,0.0022202,5.9978e-05,-0.00010151,6.5448e-05,1.6899e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,"ZRT180K3E-TW7",14.422,0.089222,0.056201,-0.0017164,-0.0033541,6.9374e-05,-2.8291e-05,2.1713e-05,3.7865e-05,1.4743e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
126,"ZRT220K3E-TW7",17.061,0.073743,0.0015192,0.0025774,-0.0030672,0.001065,3.9718e-05,-4.6648e-05,3.3299e-05,1.5367e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
127,"ZRT240K3E-TW7",19.787,0.10334,-0.010961,0.0035819,-0.0044866,0.0014989,4.3679e-05,-6.9751e-05,5.0049e-05,1.562e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
128,"ZRU280K3E-TW7",22.823,0.14392,-0.06260400000000001,0.0040931,-0.0063963,0.0028218,2.9389e-05,-8.705200000000001e-05,7.4597e-05,7.2418e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129,"ZRT320K3E-TW7",25.582,0.20562,-0.09421,0.0039846,-0.009259999999999999,0.0037488,2.9666e-05,-7.6382e-05,0.00010635,1.1432e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
130,"ZRU310K3E-TW7",22.159,0.087829,-0.042851,0.0033876,-0.0042831,0.0033371,4.5015e-05,-8.8273e-05,5.8403e-05,8.2939e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
131,"ZRU350K3E-TW7",24.203,0.13939,-0.028688,0.002971,-0.0068183,0.0033298,2.7868e-05,-7.5638e-05,8.901799999999999e-05,8.022900000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,"ZRT380K3E-TW7",23.383,0.07531599999999999,0.008882599999999999,0.0022614,-0.0042151,0.0032674,1.2315e-05,-7.8061e-05,7.032799999999999e-05,1.4267e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,"ZR22K3E-TFD",1.2549,-0.015396,0.025127,-0.0005454499999999999,0.00077703,-0.00046369,-9.7306e-06,1.1071e-05,-1.0248e-05,7.2567e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
134,"ZR28K3E-TFD",1.604,-0.020411,0.04072,-5.3761e-05,0.00083493,-0.0007304600000000001,9.796700000000001e-06,-2.4851e-07,-9.8622e-06,9.3289e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,"ZR34K3E-TFD",2.1165,-0.010931,0.032269,-0.00011983,0.00041866,-0.00050017,2.1649e-06,3.0296e-06,-6.1813e-06,8.468600000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,"ZR40K3E-TFD",0.38011,0.044174,0.14647,0.0012198,-0.0024444,-0.0026448,1.0561e-05,-2.9388e-05,2.5099e-05,2.2682e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,"ZR48K3E-TFD",1.6821,-0.061045,0.10945,-0.0014938,0.0030245,-0.0022429,-1.2996e-05,3.6881e-05,-3.5035e-05,2.3854e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138,"ZR61KCE-TFD",4.2049,-0.022063,0.051017,-0.00031686,0.0012012,-0.00098448,1.469e-07,9.2218e-06,-1.2667e-05,1.414e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,"ZR72KCE-TFD",3.7677,-5.5984e-05,0.049605,0.00021051,0.00041114,-0.00058154,7.717000000000001e-06,-3.0725e-07,-6.4879e-06,1.3439e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,"ZR81KCE-TFD",7.4557,0.0081683,-0.040612,-0.00017854,2.7342e-05,0.001043,4.6256e-06,7.8675e-06,-8.315e-07,2.8782e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
141,"ZR90K3E-TWD",7.1657,0.042974,0.031531,-0.00075932,-0.0016092,-4.7834e-05,-1.7425e-05,8.1174e-06,1.8582e-05,7.9745e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142,"ZR11M3E-TWD",8.6441,0.042454,-0.0066397,0.0014461,-0.0018394,0.00069404,2.2447e-05,-2.9097e-05,2.0382e-05,6.5207e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143,"ZR12M3E-TWD",9.9277,0.048758,-0.0076257,0.0016609,-0.0021125,0.0007971,2.578e-05,-3.3418e-05,2.3408e-05,7.489e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,"ZR16M3E-TWD",12.938,0.10163,-0.05873,0.0019748,-0.0046321,0.0021443,1.845e-05,-3.8477e-05,5.3696e-05,-1.3757e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
145,"ZR19M3E-TWD",11.917,0.023077,-0.009203599999999999,0.00085879,-0.0012767,0.0018715,8.9898e-06,-2.8649e-05,2.4234e-05,5.8351e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146,"ZR250KCE-TWD",14.229,0.11902,0.009376799999999999,0.0036805,-0.0043481,0.0018341,4.9547e-05,-8.385699999999999e-05,5.4065e-05,1.396e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,"ZR310KCE-TWD",17.729,0.1483,0.011683,0.0045859,-0.0054176,0.0022852,6.1734e-05,-0.00010448,6.7364e-05,1.7394e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148,"ZRT144KCE-TFD",6.8982,-0.017924,0.1332,0.00042111,0.0014525,-0.0022168,1.4737e-05,1.1737e-06,-2.2384e-05,3.7142e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149,"ZRT162KCE-TFD",11.443,-0.022241,0.10289,0.00060486,0.0013331,-0.0016865,1.8804e-05,-2.6818e-06,-1.3876e-05,3.1535e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,"ZRT180K3E-TWD",14.422,0.089222,0.056201,-0.0017164,-0.0033541,6.9374e-05,-2.8291e-05,2.1713e-05,3.7865e-05,1.4743e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
151,"ZRT220K3E-TWD",17.061,0.073743,0.0015192,0.0025774,-0.0030672,0.001065,3.9718e-05,-4.6648e-05,3.3299e-05,1.5367e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,"ZRT240K3E-TWD",19.787,0.10334,-0.010961,0.0035819,-0.0044866,0.0014989,4.3679e-05,-6.9751e-05,5.0049e-05,1.562e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
153,"ZRU280K3E-TWD",22.823,0.14392,-0.06260400000000001,0.0040931,-0.0063963,0.0028218,2.9389e-05,-8.705200000000001e-05,7.4597e-05,7.2418e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,"ZRT320K3E-TWD",25.582,0.20562,-0.09421,0.0039846,-0.009259999999999999,0.0037488,2.9666e-05,-7.6382e-05,0.00010635,1.1432e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,"ZRU310K3E-TWD",22.159,0.087829,-0.042851,0.0033876,-0.0042831,0.0033371,4.5015e-05,-8.8273e-05,5.8403e-05,8.2939e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,"ZRU350K3E-TWD",24.203,0.13939,-0.028688,0.002971,-0.0068183,0.0033298,2.7868e-05,-7.5638e-05,8.901799999999999e-05,8.022900000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,"ZRT380K3E-TWD",23.383,0.07531599999999999,0.008882599999999999,0.0022614,-0.0042151,0.0032674,1.2315e-05,-7.8061e-05,7.032799999999999e-05,1.4267e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
158,"ZR22K3E-TFD",0.30124,-0.044492,0.12293,-0.00039094,0.002262,-0.0027185,3.3546e-06,1.2941e-05,-2.9682e-05,2.6713e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,"ZR22K3-TFD",0.30124,-0.044492,0.12293,-0.00039094,0.002262,-0.0027185,3.3546e-06,1.2941e-05,-2.9682e-05,2.6713e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,"ZR28K3E-TFD",2.1648,-0.014047,0.013235,7.9006e-05,0.0005453,4.8259e-05,8.572299999999999e-06,-7.806e-07,-7.5382e-06,5.4364e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161,"ZB15KCE-TFD",1.6043,-0.019453,0.045359,0.00024509,0.0012434,-0.0009945900000000001,1.2834e-05,4.5211e-06,-2.261e-05,1.6389e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,"ZB15KCE-TFD",1.8798,0.0057639,0.007679,0.00031856,-0.00024715,2.3398e-05,1.0514e-06,-7.0374e-06,3.5559e-06,3.2067e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,"ZB19KCE-TFD",2.1942,0.0067277,0.0089631,0.00037184,-0.00028848,2.7311e-05,1.2272e-06,-8.2142e-06,4.1505e-06,3.7429e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,"ZS21K4E-TFD",2.8795,0.012839,0.0054061,0.00027841,-0.00022917,-8.9677e-05,2.5938e-06,-3.1589e-06,2.7231e-06,1.9561e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,"ZB21KCE-TFD",2.4664,0.0075624,0.010075,0.00041797,-0.00032427,3.0699e-05,1.3795e-06,-9.2333e-06,4.6654e-06,4.2072e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,"ZB26KCE-TFD",2.8363,0.0086967,0.011586,0.00048066,-0.00037291,3.5304e-05,1.5864e-06,-1.0618e-05,5.3652e-06,4.8383e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
167,"ZS26K4E-TFD",2.6448,0.053013,0.016862,0.0011055,-0.00093981,-0.00016748,1.017e-05,-1.42e-05,9.1621e-06,5.261e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
168,"ZS30K4E-TFD",3.1381,0.044723,0.019367,0.0010203,-0.00076608,-0.00033256,9.1793e-06,-1.16e-05,9.460899999999999e-06,7.2919e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,"ZF13K4E-TFD",3.2659,0.032759,0.0099927,0.00059954,-0.00038225,6.4892e-05,4.9859e-06,-3.8074e-06,6.3257e-06,3.6387e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170,"ZB30KCE-TFD",2.9521,0.0090516,0.012059,0.00050027,-0.00038813,3.6744e-05,1.6511e-06,-1.1052e-05,5.5842e-06,5.0358e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,"ZS38K4E-TFD",4.427,0.055403,0.0072938,0.00086795,-0.0013561,-3.4513e-05,6.3622e-06,-1.1058e-05,1.6866e-05,4.3484e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
172,"ZF15K4E-TFD",4.0307,0.018681,0.033491,0.00010461,2.3946e-05,-0.00041891,5.481e-07,2.8982e-06,3.8e-06,6.461e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,"ZB38KCE-TFD",6.409,-0.0093773,-0.098192,0.0004754,0.00025532,0.0019504,1.5193e-05,-1.3793e-05,5.3489e-07,-3.6477e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,"ZS45K4E-TFD",4.8165,0.036733,-0.00062887,0.00090069,-0.00059247,0.00056596,9.8166e-06,-7.793400000000001e-06,1.2462e-05,-4.219e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
175,"ZF18K4E-TFD",4.5933,0.02424,0.024861,0.00025534,-0.00015832,-6.4781e-05,-4.531e-07,-1.6551e-06,7.7514e-06,5.8515e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
176,"ZB45KCE-TFD",3.1121,-0.039236,0.07360700000000001,-0.0013153,0.0019703,-0.0011828,-1.2e-05,2.6441e-05,-2.0226e-05,1.6248e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
177,"ZB56KCE-TWD",8.7331,0.040021,-0.020491,0.001319,-0.0017066,0.00092608,1.3676e-05,-2.9268e-05,2.1099e-05,2.0836e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,"ZB75KCE-TWD",9.703099999999999,0.07962900000000001,-0.037422,0.0026519,-0.00238,0.0016288,2.5826e-05,-4.9223e-05,2.95e-05,-1.9705e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,"ZB92KCE-TWD",10.923,0.10015,-0.048436,0.0031788,-0.0033963,0.0022542,3.2105e-05,-6.1574e-05,4.1992e-05,-3.5749e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180,"ZB11MCE-TWD",13.659,0.12159,-0.056164,0.003838,-0.0044159,0.0026956,3.7426e-05,-7.715699999999999e-05,5.4197e-05,-3.9048e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
181,"ZB19KCE-PFJ",-0.021087,-0.057106,0.28736,-0.0008536699999999999,0.0027794,-0.0056146,-1.4772e-05,1.6237e-05,-3.0992e-05,5.2226e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,"ZB21KCE-PFJ",4.07391282749303,-0.04596059943897,0.0507018260553856,-0.000840088765440122,0.00200658069395868,-0.000225540592555272,1.43734130639919e-05,1.62737819280049e-05,-2.46757926959861e-05,1.65631541039672e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,"ZB26KCE-PFJ",4.7669,-0.0020631,0.16094,0.0012957,-0.00058679,-0.0023632,2.9643e-05,-2.104e-05,7.2126e-06,3.1333e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,"ZB42KCE-PFJ",15.215,0.10311,-0.020188,0.0039202,-0.005199,0.00092218,4.7992e-05,-9.546499999999999e-05,5.8805e-05,1.6812e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185,"ZB19KCE-TFD",2.1942,0.0067277,0.0089631,0.00037184,-0.00028848,2.7311e-05,1.2272e-06,-8.2142e-06,4.1505e-06,3.7429e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
186,"ZS21K4E-TFD",2.8795,0.012839,0.0054061,0.00027841,-0.00022917,-8.9677e-05,2.5938e-06,-3.1589e-06,2.7231e-06,1.9561e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
187,"ZB21KCE-TFD",2.4664,0.0075624,0.010075,0.00041797,-0.00032427,3.0699e-05,1.3795e-06,-9.2333e-06,4.6654e-06,4.2072e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,"ZB26KCE-TFD",2.8363,0.0086967,0.011586,0.00048066,-0.00037291,3.5304e-05,1.5864e-06,-1.0618e-05,5.3652e-06,4.8383e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,"ZS26K4E-TFD",2.6448,0.053013,0.016862,0.0011055,-0.00093981,-0.00016748,1.017e-05,-1.42e-05,9.1621e-06,5.261e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
190,"ZS30K4E-TFD",3.1381,0.044723,0.019367,0.0010203,-0.00076608,-0.00033256,9.1793e-06,-1.16e-05,9.460899999999999e-06,7.2919e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191,"ZF13K4E-TFD",3.2659,0.032759,0.0099927,0.00059954,-0.00038225,6.4892e-05,4.9859e-06,-3.8074e-06,6.3257e-06,3.6387e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192,"ZB30KCE-TFD",2.9521,0.0090516,0.012059,0.00050027,-0.00038813,3.6744e-05,1.6511e-06,-1.1052e-05,5.5842e-06,5.0358e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
193,"ZS38K4E-TFD",4.427,0.055403,0.0072938,0.00086795,-0.0013561,-3.4513e-05,6.3622e-06,-1.1058e-05,1.6866e-05,4.3484e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,"ZF15K4E-TFD",4.0307,0.018681,0.033491,0.00010461,2.3946e-05,-0.00041891,5.481e-07,2.8982e-06,3.8e-06,6.461e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
195,"ZB38KCE-TFD",6.409,-0.0093773,-0.098192,0.0004754,0.00025532,0.0019504,1.5193e-05,-1.3793e-05,5.3489e-07,-3.6477e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
196,"ZS45K4E-TFD",4.8165,0.036733,-0.00062887,0.00090069,-0.00059247,0.00056596,9.8166e-06,-7.793400000000001e-06,1.2462e-05,-4.219e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,"ZF18K4E-TFD",4.5933,0.02424,0.024861,0.00025534,-0.00015832,-6.4781e-05,-4.531e-07,-1.6551e-06,7.7514e-06,5.8515e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
198,"ZB45KCE-TFD",3.1121,-0.039236,0.07360700000000001,-0.0013153,0.0019703,-0.0011828,-1.2e-05,2.6441e-05,-2.0226e-05,1.6248e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199,"ZBH30KCE-TFD",3.03727873167049,0.0331945979835973,0.0206725309111422,0.00135406675170391,-0.000878600047849293,-0.000207711104148338,1.50605166582014e-05,-2.80277290925423e-05,1.27608401604806e-05,5.60758288831102e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200,"ZBH38KCE-TFD",3.59896635644126,0.0393333120538737,0.0244953307327986,0.00160448001001027,-0.00104108274433801,-0.000246119352472899,1.78457982287141e-05,-3.32110561331347e-05,1.51207504126068e-05,6.64457270396946e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,"ZBH45KCE-TFD",4.49053213796989,0.0490771644114985,0.0305637271815447,0.00200194623215947,-0.00129897972918466,-0.000307095282897012,2.22665985855684e-05,-4.14381448496893e-05,1.8866470649679e-05,8.29066191799945e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,"ZB15KCE-TFD",2.4242,0.054034,-0.03664,0.001914,-0.0022318,0.0012297,2.1518e-05,-3.9418e-05,1.8494e-05,-3.5327e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,"ZB19KCE-TFD",2.1724,-0.0023043,0.012232,8.1408e-05,9.3187e-05,1.124e-05,-8.0365e-06,-9.3331e-06,-2.4974e-06,6.7925e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
204,"ZB21KCE-TFD",2.3012,0.0064595,0.029608,0.00014177,-0.00069481,5.0728e-05,2.991e-06,-8.2766e-06,9.3599e-06,4.9068e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
205,"ZB26KCE-TFD",3.0903,-0.0035386,0.012998,0.0001415,0.00014449,9.3996e-05,-1.1456e-05,-1.3061e-05,-3.4759e-06,8.731300000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206,"ZB30KCE-TFD",3.1082,0.017515,0.094469,0.00057286,-0.00079401,-0.001934,9.133800000000001e-06,-1.2057e-05,9.370200000000001e-06,2.5366e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,"ZB38KCE-TFD",5.4547,0.064299,0.0057537,0.0013954,-0.0028933,0.00051681,8.791699999999999e-06,-3.5115e-05,3.5142e-05,5.6877e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,"ZB45KCE-TFD",3.9753,0.050222,0.054397,0.0013531,-0.0022523,-0.00013121,1.7025e-05,-3.4073e-05,2.631e-05,1.5592e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,"ZB56KCE-TWD",9.327999999999999,0.080885,-0.035179,0.0027984,-0.0033851,0.0019983,3.2015e-05,-6.215099999999999e-05,3.974e-05,-1.5227e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,"ZB75KCE-TWD",10.948,0.16802,-0.05548,0.0053821,-0.0052006,0.0030164,5.7336e-05,-0.00010621,5.7077e-05,-8.8131e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211,"ZB92KCE-TWD",12.397,0.20071,-0.067661,0.006393,-0.0068773,0.0039827,6.947e-05,-0.00012896,7.964700000000001e-05,-1.1681e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,"ZB11MCE-TWD",15.26,0.23308,-0.067021,0.0075838,-0.008289100000000001,0.0043352,8.2024e-05,-0.0001579,9.404200000000001e-05,-8.5918e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,"ZBH30KCE-TFD",2.43965037985403,0.0150113372520637,0.119318708517763,0.000760653664716164,0.00142553249272369,-0.00206141135200204,9.7147647963055e-06,-4.97380507016324e-06,-1.22067594273524e-05,2.12201883805692e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,"ZBH38KCE-TFD",2.90083454681641,0.0178489894020058,0.141874344554086,0.000904442375587912,0.00169501473421745,-0.00245109470700998,1.15511667156101e-05,-5.91394359507826e-06,-1.4514361336225e-05,2.52315967154575e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,"ZBH45KCE-TFD",4.07488991450233,0.0208404708028734,0.155833481860475,0.00109802845000477,0.00203645814248912,-0.00261694491344291,1.00774710492508e-05,-9.500918644237769e-06,-1.83582651877299e-05,2.73553214982317e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,"ZB19KCE-PFJ",0.10087,-0.057045,0.31972,-0.00057172,0.0022066,-0.0060328,-2.5295e-05,-1.0501e-05,-2.9643e-05,6.7612e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
217,"ZB21KCE-PFJ",0.16135,-0.068352,0.37245,-0.00065641,0.0026219,-0.0069821,-2.9125e-05,-1.2747e-05,-3.4973e-05,7.8926e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,"ZB26KCE-PFJ",0.19706,-0.080136,0.43742,-0.00073615,0.0030985,-0.008200499999999999,-3.4579e-05,-1.565e-05,-4.1542e-05,9.280699999999999e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
219,"ZB42KCE-PFJ",16.538,0.18747,-0.071045,0.0068504,-0.0088772,0.0030894,8.153900000000001e-05,-0.00015275,9.3823e-05,1.9003e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220,"ZB19KCE-TFD",2.1724,-0.0023043,0.012232,8.1408e-05,9.3187e-05,1.124e-05,-8.0365e-06,-9.3331e-06,-2.4974e-06,6.7925e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,"ZB21KCE-TFD",2.3012,0.0064595,0.029608,0.00014177,-0.00069481,5.0728e-05,2.991e-06,-8.2766e-06,9.3599e-06,4.9068e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
222,"ZB26KCE-TFD",3.0903,-0.0035386,0.012998,0.0001415,0.00014449,9.3996e-05,-1.1456e-05,-1.3061e-05,-3.4759e-06,8.731300000000001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,"ZB30KCE-TFD",3.1082,0.017515,0.094469,0.00057286,-0.00079401,-0.001934,9.133800000000001e-06,-1.2057e-05,9.370200000000001e-06,2.5366e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,"ZB38KCE-TFD",5.4547,0.064299,0.0057537,0.0013954,-0.0028933,0.00051681,8.791699999999999e-06,-3.5115e-05,3.5142e-05,5.6877e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
225,"ZB45KCE-TFD",3.9753,0.050222,0.054397,0.0013531,-0.0022523,-0.00013121,1.7025e-05,-3.4073e-05,2.631e-05,1.5592e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226,"ZR28K3-TFD",2.1648,-0.014047,0.013235,7.9006e-05,0.0005453,4.8259e-05,8.572299999999999e-06,-7.806e-07,-7.5382e-06,5.4364e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,"ZR34K3E-TFD",2.5969,-0.015489,0.014018,0.00013589,0.00060043,9.5398e-05,1.0251e-05,-1.6969e-06,-8.456499999999999e-06,6.0114e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228,"ZR34K3-TFD",2.5969,-0.015489,0.014018,0.00013589,0.00060043,9.5398e-05,1.0251e-05,-1.6969e-06,-8.456499999999999e-06,6.0114e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
229,"ZR40K3E-TFD",2.7515,0.010064,0.025246,0.00050634,-0.00081636,3.2126e-05,6.6413e-06,-1.5357e-05,9.2701e-06,7.1156e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
230,"ZR40K3-TFD",2.7515,0.010064,0.025246,0.00050634,-0.00081636,3.2126e-05,6.6413e-06,-1.5357e-05,9.2701e-06,7.1156e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,"ZR48K3-TFD",2.9471,-0.042004,0.092185,-0.0014997,0.0013376,-0.0015644,-1.3591e-05,2.1626e-05,-1.3832e-05,2.0843e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
232,"ZR48K3E-TFD",2.9471,-0.042004,0.092185,-0.0014997,0.0013376,-0.0015644,-1.3591e-05,2.1626e-05,-1.3832e-05,2.0843e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,"ZR61KCE-TFD",4.3341,-0.040601,0.099103,0.00028728,0.0029934,-0.0019162,2.6338e-05,1.8013e-05,-3.8941e-05,2.5286e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,"ZR61KC-TFD",4.3341,-0.040601,0.099103,0.00028728,0.0029934,-0.0019162,2.6338e-05,1.8013e-05,-3.8941e-05,2.5286e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,"ZR72KCE-TFD",5.4081,0.024413,-0.013247,0.00048183,-0.00064301,0.0012269,1.0912e-05,-1.4879e-06,2.2497e-06,5.4809e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,"ZR72KC-TFD",5.4081,0.024413,-0.013247,0.00048183,-0.00064301,0.0012269,1.0912e-05,-1.4879e-06,2.2497e-06,5.4809e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,"ZR81KCE-TFD",6.5376,0.01959,0.041117,0.00075375,-0.00028929,-0.00014423,1.3024e-05,-1.0784e-05,2.5633e-06,1.5271e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
