IDCompressor,Description,Tcmax,Tcmin,Temax,Temin,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,RPSmin,RPSmax,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
5058,"22EC-4.2Y",55,20,-5,-45,30862.25534,1018.377524,-364.8921262,11.5411258,-10.00541112,0.944478707,0.042654416,-0.08701956800000001,0.006938236,-0.004532845,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,"22EC-6.2Y",55,20,7.5,-40,31217.45714,1068.021911,-354.8441517,13.00932403,-10.50509938,0.720669204,0.050631425,-0.109161946,0.000771407,-0.004930708,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,"44CC-18.2Y",55,20,7.5,-40,89144.48473,3035.553164,-1028.910981,36.84118124,-30.52235392,2.318742115,0.14265158,-0.313320355,0.006848392,-0.014831762,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,"44DC-10.2Y",55,20,-5,-45,76412.53799,2541.959071,-903.9103802,28.82776468,-25.91933305,1.453005166,0.103577706,-0.231362495,0.014179996,-0.001752007,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,"44NCS-24.2Y",55,20,-5,-45,147925.2692,4996.530289,-1300.516509,58.16689017,-40.43614949,-4.666339713,0.223201747,-0.399056095,-0.06502582,0.024448886,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,"44NCS-40.2Y",55,20,7.5,-40,158745.4144,5410.500285,-1676.349564,64.78147511,-47.55052724,1.512285532,0.269435316,-0.468281904,-0.044354846,-0.024759366,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,"44PCS-20.2Y",55,20,-5,-45,133819.809,4451.86343,-1385.417628,50.93042501,-39.6332012,-0.861490907,0.195920939,-0.355221803,-0.016148056,0.014099007,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,"44PCS-30.2Y",55,20,7.5,-40,135722.9497,4841.076452,-1342.941919,59.28731607,-45.4378047,-0.512539754,0.230886019,-0.496762177,-0.041137577,-0.019465663,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,"44TCS-16.2Y",65,30,10,-20,113712.6859,3807.15907,-1067.658914,44.08918514,-32.44591852,-3.771319497,0.166962709,-0.31659067,-0.046538364,0.030930417,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,"44TCS-24.2Y",55,20,7.5,-40,114210.4587,4029.774591,-1094.507696,49.96379735,-37.29231885,-3.193869428,0.192481903,-0.430707034,-0.052622057,0.01990401,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,"44VCS-12.2Y",55,20,-5,-45,92751.45783,3147.674228,-839.8479679,36.56660985,-27.3816468,-3.791572139,0.138253482,-0.268998943,-0.035541552,0.027337572,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,"44VCS-20.2Y",55,20,7.5,-40,94041.07090999999,3323.110921,-768.7042195,39.71760721,-30.98578343,-8.034926823999999,0.159440866,-0.313007641,-0.022702888,0.074868724,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,"2CC-3.2Y",55,20,-5,-25,18774.25963,693.9972986,-184.3704039,9.228324725,-5.750115139,-0.122622965,0.042410131,-0.063277466,0.001253407,0.001272555,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,"2CC-4.2Y",62,20,12.5,-25,18825.65131,723.1859166,-180.4317709,10.53856933,-6.386083922,-0.311086105,0.053172463,-0.08613952699999999,0.001354881,0.002883813,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,"2DC-2.2Y",55,20,-5,-25,15253.55545,572.1362261,-154.3364279,7.649891554,-4.885023062,-0.059637142,0.03475249,-0.054089559,0.002490451,0.001644693,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,"2DC-3.2Y",62,20,12.5,-25,15227.60429,589.2347348,-148.6795709,8.587889793,-5.172280452,-0.225171412,0.043386661,-0.06997576899999999,0.00078829,0.002764984,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,"2EC-2.2Y",55,20,-5,-25,12662.77334,471.7691935,-126.5343215,6.282987548,-3.916565826,-0.06329551899999999,0.028886905,-0.042993761,0.001037749,0.001227206,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,"2EC-3.2Y",62,20,12.5,-25,12753.25996,492.0948365,-128.025256,7.154738983,-4.396887842,-0.09833919000000001,0.036082706,-0.058587726,0.001599432,0.001631908,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,"2JC-07.2Y",62,20,12.5,-25,5948.925425,243.087929,-72.44103253,3.517603224,-2.204306158,0.113431352,0.017690207,-0.028913059,0.001053925,0.001573557,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,"2KC-05.2Y",62,20,12.5,-25,4739.584263,195.4850672,-58.60260363,2.834837027,-1.745263404,0.109028926,0.014310162,-0.02311422,0.000673229,0.001308616,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,"4CC-6.2Y",55,20,-5,-25,38680.27901,1439.901533,-375.5737145,19.22754286,-11.89670232,-0.302851009,0.087989055,-0.131968587,0.002531726,0.004272947,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,"4CC-9.2Y",62,20,12.5,-25,38350.29411,1492.848857,-335.16829,21.73904674,-13.0820884,-1.501406202,0.109171743,-0.176918919,0.00267052,0.014227714,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,"4DC-5.2Y",55,20,-5,-25,32577.05784,1221.024875,-333.7706705,16.23026522,-10.37286297,0.009492001,0.07408584999999999,-0.11289472,0.004868077,0.003579851,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,"4DC-7.2Y",62,20,12.5,-25,32672.40081,1266.467213,-330.8808212,18.4063911,-11.3201005,-0.160722002,0.09282493,-0.150656835,0.003981132,0.004750544,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,"4EC-4.2Y",55,20,-5,-25,26882.86084,1002.281901,-269.1018979,13.36479926,-8.354018299,-0.10230444,0.061678643,-0.09164858100000001,0.00294844,0.002244898,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,"4EC-6.2Y",62,20,12.5,-25,26935.01423,1039.215313,-264.397596,15.14095861,-9.117097385999999,-0.31043017,0.076648703,-0.122906278,0.001721084,0.00377193,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,"4FC-3.2Y",55,20,-5,-25,20876.64684,787.6960769999999,-195.0022678,10.61080844,-6.114909385,-0.280759869,0.049179657,-0.070426156,-0.000487884,0.002878231,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,"4FC-5.2Y",62,20,12.5,-25,20922.70255,813.7162582,-192.7757368,11.96251962,-6.584663084,-0.382541974,0.061682088,-0.093143586,-0.002443102,0.003456463,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,"4G-30.2Y",62,20,12.5,-25,92100.96169,3619.223097,-612.3934759,54.42739529,-24.83854962,-5.362759339,0.286240481,-0.399820042,-0.076244427,0.028746694,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,"4H-25.2Y",62,20,12.5,-25,84672.93505,3239.348935,-792.7742533000001,47.38018408,-26.73260713,0.239322367,0.245135777,-0.367055851,-0.002165978,0.001086248,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5088,"4J-22.2Y",62,20,12.5,-25,73698.82584,2844.868646,-716.8929740999999,41.44374179,-23.4142463,0.346450051,0.2151559,-0.318034153,-0.002104515,0.003190659,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,"4NCS-12.2Y",55,20,-5,-25,61355.26791,2328.107044,-407.8015516,31.65789787,-15.91724808,-3.576457276,0.151349761,-0.202478664,-0.032808735,0.024317317,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,"4NCS-20.2Y",62,20,12.5,-25,64225.95592,2544.908928,-422.0699212,37.98510096,-18.68532598,-5.676046196,0.190496079,-0.307801936,-0.053221887,0.049442915,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,"4PCS-10.2Y",55,20,-5,-25,55634.74274,2117.415221,-439.7089211,28.00483086,-17.59882559,-3.149451264,0.132824229,-0.190495551,-0.0009285,0.03208789,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,"4PCS-15.2Y",62,20,12.5,-25,56087.22532,2256.539082,-389.3463261,33.15036385,-18.32118081,-4.856875053,0.164733084,-0.271243994,-0.028953671,0.046440456,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5093,"4TCS-12.2Y",62,20,12.5,-25,45791.63622,1872.718063,-233.7422403,27.3036133,-15.20822184,-6.285357841,0.136187719,-0.222346378,-0.024574469,0.055044319,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,"4TCS-8.2Y",55,20,-5,-25,46770.77601,1760.882592,-319.7905511,23.89190705,-12.52866799,-3.486418927,0.111766438,-0.161341844,-0.028980418,0.028447089,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,"4VCS-10.2Y",62,20,12.5,-25,40729.78225,1634.14107,-361.9217135,23.16042231,-15.89042757,-1.818958461,0.11357714,-0.195342308,0.014159901,0.022953949,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096,"4VCS-6.2Y",55,20,-5,-25,39162.14251,1488.004254,-336.646025,19.74668718,-12.31698443,-0.763853946,0.092964194,-0.133518435,0.000868207,0.004663276,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5097,"6G-40.2Y",62,20,12.5,-25,138205.9401,5430.976198,-918.9525769000001,81.6732985,-37.27252179,-8.04731224,0.429530094,-0.599966643,-0.114411755,0.043137052,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5098,"6H-35.2Y",62,20,12.5,-25,127124.4473,4863.424692,-1190.238519,71.13465136000001,-40.13523218,0.359308717,0.36803673,-0.551082494,-0.00325191,0.001630847,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,"6J-33.2Y",62,20,12.5,-25,110606.2693,4269.543023,-1075.903944,62.19824555,-35.13980586,0.519947873,0.322903264,-0.477301651,-0.00315843,0.004788501,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,"22CC-6.2Y",55,20,-5,-25,37548.51925,1387.994597,-368.7408077,18.45664945,-11.50023028,-0.245245931,0.08482026199999999,-0.126554933,0.002506813,0.002545111,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5101,"22CC-8.2Y",62,20,12.5,-25,37651.30262,1446.371833,-360.8635418,21.07713867,-12.77216784,-0.622172211,0.106344927,-0.172279054,0.002709763,0.005767626,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,"22DC-4.2Y",55,20,-5,-25,30507.1109,1144.272452,-308.6728559,15.29978311,-9.770046125,-0.119274284,0.06950497899999999,-0.108179118,0.004980903,0.003289386,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,"22DC-6.2Y",62,20,12.5,-25,30455.20858,1178.46947,-297.3591419,17.17577959,-10.3445609,-0.450342824,0.086773322,-0.139951537,0.001576581,0.005529969,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,"22EC-4.2Y",55,20,-5,-25,25325.54668,943.5383869999999,-253.068643,12.5659751,-7.833131653,-0.126591037,0.05777381,-0.085987521,0.002075499,0.002454413,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,"22EC-6.2Y",62,20,12.5,-25,25506.51992,984.189673,-256.050512,14.30947797,-8.793775684,-0.19667838,0.072165412,-0.117175453,0.003198864,0.003263817,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,"44CC-18.2Y",62,20,12.5,-25,76700.58822000001,2985.697713,-670.3365798999999,43.47809347,-26.1641768,-3.002812405,0.218343485,-0.353837838,0.005341041,0.028455429,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,"44DC-10.2Y",55,20,-5,-25,65154.11568,2442.049751,-667.541341,32.46053043,-20.74572595,0.018984002,0.1481717,-0.225789441,0.009736154,0.007159701,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,"44NCS-24.2Y",55,20,-5,-25,122710.5358,4656.214088,-815.6031031,63.31579575,-31.83449616,-7.152914552,0.302699521,-0.404957329,-0.06561747,0.048634634,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,"44NCS-40.2Y",62,20,12.5,-25,128451.9118,5089.817856,-844.1398425,75.97020193,-37.37065195,-11.35209239,0.380992158,-0.615603873,-0.106443775,0.09888582999999999,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,"44PCS-20.2Y",55,20,-5,-25,111269.4855,4234.830441,-879.4178423,56.00966172,-35.19765117,-6.298902529,0.265648458,-0.380991103,-0.001857,0.06417578,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,"44PCS-30.2Y",62,20,12.5,-25,112174.4506,4513.078165,-778.6926522,66.30072771,-36.64236163,-9.713750106999999,0.329466168,-0.542487988,-0.057907341,0.092880913,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,"44TCS-16.2Y",55,20,-5,-25,93541.55202,3521.765183,-639.5811022,47.78381411,-25.05733599,-6.972837853,0.223532876,-0.322683687,-0.057960836,0.056894178,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113,"44TCS-24.2Y",62,20,12.5,-25,91583.27244,3745.436125,-467.4844806,54.60722659,-30.41644369,-12.57071568,0.272375438,-0.444692755,-0.049148937,0.110088638,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114,"44VCS-12.2Y",55,20,-5,-25,78324.28503,2976.008508,-673.29205,39.49337436,-24.63396886,-1.527707892,0.185928388,-0.267036869,0.001736413,0.009326553,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,"44VCS-20.2Y",62,20,12.5,-25,81459.56449999999,3268.282139,-723.843427,46.32084463,-31.78085513,-3.637916922,0.22715428,-0.390684616,0.028319802,0.045907898,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116,"ZP485KCE-TWD",65,35,12,-10,143.9632982,4.995752362,-0.337049333,0.070388117,-0.017533423,-0.014636642,0.00033123,-0.000437374,-0.000252744,5.43112e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,"HCP094T4LC6",65,35,10,-25,25.816,-0.11101,-0.0012147,1.0325,-0.0060656,-1.0423e-05,0.015307,-0.00012767,6.5117e-07,5.8876e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5118,"HCP109T4LC6",65,35,10,-25,31.166,-0.1325,-0.0015005,0.73797,0.012518,-0.00020232,0.00045848,0.00026841,-7.1115e-07,-6.414699999999999e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,"HLP075T4LC6",65,35,10,-25,21.96178,-0.1023744,-0.0009686867,0.8791852999999999,-0.00549972,-6.217573e-06,0.01343561,-0.0001264549,6.748936e-07,5.87613e-05,-1.597509e-07,-1.031012e-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5120,"HLP081T4LC6",65,35,10,-25,23.247,-0.083359,-0.0012347,0.92684,-0.004719,-1.5139e-05,0.013923,-0.00011935,7.4584e-07,5.1741e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,"HRP034T5LP6",65,35,10,-25,9.1058,-0.034618,-0.0005723,0.34295,-0.00080565,-2.1607e-05,0.0053098,-2.7002e-05,0,3.472e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5122,"HRP040T4LP6",65,35,10,-25,12.002,-0.079295,-0.00029198,0.3915,0,-3.6256e-05,0.0052755,-1.2563e-05,0,2.2835e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5123,"HRP040T5LP6",65,35,10,-25,11.407,-0.048356,-0.00059778,0.39983,0,-3.5092e-05,0.0061129,-2.3013e-05,0,4.1823e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5124,"HRP048T4LP6",65,35,10,-25,8.8314,-0.021951,0,-0.5644400000000001,0.038334,-0.00041764,0.0473,-0.0022729,2.9272e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125,"HRP060T4LP6",65,35,10,-25,17.695,-0.10435,-0.00054272,0.66954,-0.0032052,-2.2786e-05,0.010269,-8.1244e-05,2.6373e-07,4.0746e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,"H79B22UABHA",60,35,10,-20,10.44,-0.18138,0.0009978599999999999,0.73347,-0.01978,0.0001991,0.0020425,0.00027523,-5.701e-06,0,0,1.2706e-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,"OSKA5341-K",54,10,13,-20,89173.82000000001,3303.7,-67.8383,49.63951,-3.405149,-7.727821,0.289716,-0.2255806,-0.1543219,0.02106288,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,"SH090-3",60,30,12,-15,31825.900390625,1145.609985351562,-46.12620162963867,16.86300086975098,-1.996809959411621,-3.466629981994629,0.08190110325813293,-0.1014669984579086,-0.078131303191185,0.01007920037955046,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,"SH090-4",60,30,12,-15,28885,1008.5,-160.37,14.26,-4.4321,-1.0403,0.067852,-0.092359,-0.038702,2.4479e-05,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,"SH090-4",60,30,12,-15,31825.900390625,1145.609985351562,-46.12620162963867,16.86300086975098,-1.996809959411621,-3.466629981994629,0.08190110325813293,-0.1014669984579086,-0.078131303191185,0.01007920037955046,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5131,"SH090-7",60,30,12,-15,28884.900390625,1008.450012207031,-160.3739929199219,14.25959968566895,-4.432109832763672,-1.040259957313538,0.06785179674625397,-0.09235899895429611,-0.03870230168104172,2.447890074108727e-05,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,"SH090-7",60,30,12,-15,31825.900390625,1145.609985351562,-46.12620162963867,16.86300086975098,-1.996809959411621,-3.466629981994629,0.08190110325813293,-0.1014669984579086,-0.078131303191185,0.01007920037955046,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5133,"SH090-9",60,30,12,-15,31825.900390625,1145.609985351562,-46.12620162963867,16.86300086975098,-1.996809959411621,-3.466629981994629,0.08190110325813293,-0.1014669984579086,-0.078131303191185,0.01007920037955046,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,"SH105-3",60,30,12,-15,36728.30078125,1269.97998046875,-47.15430068969727,18.69350051879883,-1.524539947509766,-3.530499935150146,0.09312179684638977,-0.103984996676445,-0.08954379707574844,0.006432659924030304,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,"SH105-4",60,30,12,-15,31371.900390625,1254.319946289062,-69.81780242919922,18.99909973144531,-5.90185022354126,-2.622060060501099,0.08222779631614685,-0.1521899998188019,-0.05713589861989021,0.005468959920108318,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,"SH105-4",60,30,12,-15,36728.30078125,1269.97998046875,-47.15430068969727,18.69350051879883,-1.524539947509766,-3.530499935150146,0.09312179684638977,-0.103984996676445,-0.08954379707574844,0.006432659924030304,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5137,"SH105-7",60,30,12,-15,31371.900390625,1254.319946289062,-69.81780242919922,18.99909973144531,-5.90185022354126,-2.622060060501099,0.08222779631614685,-0.1521899998188019,-0.05713589861989021,0.005468959920108318,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,"SH105-7",60,30,12,-15,36728.30078125,1269.97998046875,-47.15430068969727,18.69350051879883,-1.524539947509766,-3.530499935150146,0.09312179684638977,-0.103984996676445,-0.08954379707574844,0.006432659924030304,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,"SH105-9",60,30,12,-15,36728.30078125,1269.97998046875,-47.15430068969727,18.69350051879883,-1.524539947509766,-3.530499935150146,0.09312179684638977,-0.103984996676445,-0.08954379707574844,0.006432659924030304,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5140,"SH120-3",60,30,12,-15,45484.19921875,1620.849975585938,-223.0079956054688,23.29490089416504,-7.343309879302979,-1.113829970359802,0.1069319993257523,-0.1633989959955215,-0.0517847016453743,-0.01108079962432384,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,"SH120-4",60,30,12,-15,38242.8984375,1344.109985351562,-185.5039978027344,19.13599967956543,-5.491049766540527,-1.8784099817276,0.09087900072336197,-0.1249829977750778,-0.0572458989918232,0.002241699956357479,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,"SH120-4",60,30,12,-15,45484.19921875,1620.849975585938,-223.0079956054688,23.29490089416504,-7.343309879302979,-1.113829970359802,0.1069319993257523,-0.1633989959955215,-0.0517847016453743,-0.01108079962432384,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,"SH120-7",60,30,12,-15,38242.8984375,1344.109985351562,-185.5039978027344,19.13599967956543,-5.491049766540527,-1.8784099817276,0.09087900072336197,-0.1249829977750778,-0.0572458989918232,0.002241699956357479,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,"SH120-7",60,30,12,-15,45484.19921875,1620.849975585938,-223.0079956054688,23.29490089416504,-7.343309879302979,-1.113829970359802,0.1069319993257523,-0.1633989959955215,-0.0517847016453743,-0.01108079962432384,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5145,"SH120-9",60,30,12,-15,45484.19921875,1620.849975585938,-223.0079956054688,23.29490089416504,-7.343309879302979,-1.113829970359802,0.1069319993257523,-0.1633989959955215,-0.0517847016453743,-0.01108079962432384,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,"SH140-3",60,30,12,-15,49572.69921875,1702.670043945312,-99.84960174560547,24.89649963378906,-3.134170055389404,-4.272749900817871,0.122968003153801,-0.1407919973134995,-0.1125119999051094,0.007636629976332188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,"SH140-4",60,30,12,-15,42216.30078125,1422,-143.3869934082031,20.38689994812012,-3.598439931869507,-2.691190004348755,0.1014159992337227,-0.1164920032024384,-0.07821489870548248,0.001869780011475086,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,"SH140-4",60,30,12,-15,49572.69921875,1702.670043945312,-99.84960174560547,24.89649963378906,-3.134170055389404,-4.272749900817871,0.122968003153801,-0.1407919973134995,-0.1125119999051094,0.007636629976332188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,"SH140-7",60,30,12,-15,42216.30078125,1422,-143.3869934082031,20.38689994812012,-3.598439931869507,-2.691190004348755,0.1014159992337227,-0.1164920032024384,-0.07821489870548248,0.001869780011475086,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,"SH140-7",60,30,12,-15,49572.69921875,1702.670043945312,-99.84960174560547,24.89649963378906,-3.134170055389404,-4.272749900817871,0.122968003153801,-0.1407919973134995,-0.1125119999051094,0.007636629976332188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,"SH140-9",60,30,12,-15,49572.69921875,1702.670043945312,-99.84960174560547,24.89649963378906,-3.134170055389404,-4.272749900817871,0.122968003153801,-0.1407919973134995,-0.1125119999051094,0.007636629976332188,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,"SH161-3",60,30,12,-15,57040.6015625,1957.949951171875,-150.1900024414062,28.30730056762695,-4.907780170440674,-4.700640201568604,0.1381089985370636,-0.1698700040578842,-0.1167090013623238,0.009081919677555561,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,"SH161-4",60,30,12,-15,46165.69921875,1621.630004882812,-53.30860137939453,23.78079986572266,-3.034929990768433,-5.400959968566895,0.1154100000858307,-0.1450539976358414,-0.1115759983658791,0.01566890068352222,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,"SH161-4",60,30,12,-15,57040.6015625,1957.949951171875,-150.1900024414062,28.30730056762695,-4.907780170440674,-4.700640201568604,0.1381089985370636,-0.1698700040578842,-0.1167090013623238,0.009081919677555561,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,"SH161-7",60,30,12,-15,46165.69921875,1621.630004882812,-53.30860137939453,23.78079986572266,-3.034929990768433,-5.400959968566895,0.1154100000858307,-0.1450539976358414,-0.1115759983658791,0.01566890068352222,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,"SH161-7",60,30,12,-15,57040.6015625,1957.949951171875,-150.1900024414062,28.30730056762695,-4.907780170440674,-4.700640201568604,0.1381089985370636,-0.1698700040578842,-0.1167090013623238,0.009081919677555561,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,"SH161-9",60,30,12,-15,57040.6015625,1957.949951171875,-150.1900024414062,28.30730056762695,-4.907780170440674,-4.700640201568604,0.1381089985370636,-0.1698700040578842,-0.1167090013623238,0.009081919677555561,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,"SH180-3",60,30,12,-15,74145.3984375,2298.35009765625,-675.906005859375,34.20780181884766,-8.255800247192383,3.251329898834229,0.1772149950265884,-0.222801998257637,-0.08852499723434448,-0.03663880005478859,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5159,"SH180-4",60,30,12,-15,56477.80078125,1902.469970703125,-285.4429931640625,26.73360061645508,-5.839000225067139,-2.674799919128418,0.134551003575325,-0.1473969966173172,-0.089518703520298,0.002193550113588572,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,"SH180-4",60,30,12,-15,74145.3984375,2298.35009765625,-675.906005859375,34.20780181884766,-8.255800247192383,3.251329898834229,0.1772149950265884,-0.222801998257637,-0.08852499723434448,-0.03663880005478859,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5161,"SH180-7",60,30,12,-15,74145.3984375,2298.35009765625,-675.906005859375,34.20780181884766,-8.255800247192383,3.251329898834229,0.1772149950265884,-0.222801998257637,-0.08852499723434448,-0.03663880005478859,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,"SH180-9",60,30,12,-15,74145.3984375,2298.35009765625,-675.906005859375,34.20780181884766,-8.255800247192383,3.251329898834229,0.1772149950265884,-0.222801998257637,-0.08852499723434448,-0.03663880005478859,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
