IDCompressor,Description,CapacityVar1,CapacityVar2,CapacityVar3,CapacityVar4,CapacityVar5,CapacityVar6,CapacityVar7,CapacityVar8,CapacityVar9,CapacityVar10,CapacityVar11,CapacityVar12,CapacityVar13,CapacityVar14,CapacityVar15,CapacityVar16,CapacityVar17,CapacityVar18,CapacityVar19,CapacityVar20,CapacityVar21,CapacityVar22,CapacityVar23,CapacityVar24,CapacityVar25,CapacityVar26,CapacityVar27,CapacityVar28,CapacityVar29,CapacityVar30,CapacityVar31,CapacityVar32,CapacityVar33,CapacityVar34,CapacityVar35,CapacityVar36,AbsorbedPowerVar1,AbsorbedPowerVar2,AbsorbedPowerVar3,AbsorbedPowerVar4,AbsorbedPowerVar5,AbsorbedPowerVar6,AbsorbedPowerVar7,AbsorbedPowerVar8,AbsorbedPowerVar9,AbsorbedPowerVar10,AbsorbedPowerVar11,AbsorbedPowerVar12,AbsorbedPowerVar13,AbsorbedPowerVar14,AbsorbedPowerVar15,AbsorbedPowerVar16,AbsorbedPowerVar17,AbsorbedPowerVar18,AbsorbedPowerVar19,AbsorbedPowerVar20,AbsorbedPowerVar21,AbsorbedPowerVar22,AbsorbedPowerVar23,AbsorbedPowerVar24,AbsorbedPowerVar25,AbsorbedPowerVar26,AbsorbedPowerVar27,AbsorbedPowerVar28,AbsorbedPowerVar29,AbsorbedPowerVar30,AbsorbedPowerVar31,AbsorbedPowerVar32,AbsorbedPowerVar33,AbsorbedPowerVar34,AbsorbedPowerVar35,AbsorbedPowerVar36,CurrentVar1,CurrentVar2,CurrentVar3,CurrentVar4,CurrentVar5,CurrentVar6,CurrentVar7,CurrentVar8,CurrentVar9,CurrentVar10,CurrentVar11,CurrentVar12,CurrentVar13,CurrentVar14,CurrentVar15,CurrentVar16,CurrentVar17,CurrentVar18,CurrentVar19,CurrentVar20,CurrentVar21,CurrentVar22,CurrentVar23,CurrentVar24,CurrentVar25,CurrentVar26,CurrentVar27,CurrentVar28,CurrentVar29,CurrentVar30,CurrentVar31,CurrentVar32,CurrentVar33,CurrentVar34,CurrentVar35,CurrentVar36,CapacityFactor,AbsorbedPowerFactor,Current
8238,"RC2-1530A",-34079.76,-15217.17,-1697.767,-74.09271,2283.024,459.9272,55.25058,3.129313,-51.8453,-2.152789,-0.3992382,-0.03208952,1129105,89877.19,6196.447,247.17,5787.664,-1294.757,-175.1423,-9.924709,-159.8308,3.492834,1.130435,0.09972407,290748.5,-14113.64,-3378.223,-159.9903,-14385.89,265.0005,104.367,6.479615,130.2807,0.6962172,-0.6393038,-0.06360018000000001,-64.12479999999999,1375.827,223.3239,3.063928,779.8351,-104.4723,-9.081291,-0.09829536,22.87423,0.9423085,0.07792536,0.0009880641999999999,266447,12.79161,-651.5734,-9.757118999999999,-7389.3,65.4306,30.15478,0.4389906,109.823,-0.2704429,-0.3153771,-0.004509942,-95978.7,-406.3265,469.1186,7.855667,5429.957,23.81264,-23.60792,-0.3930266,-56.84355,-0.2306955,0.2609616,0.004111032,2.358744,3.074248,0.8363774,0.009665053,5.947187,-0.1727028,-0.03684632,-0.0003180949,-0.0319228,0.001462428,0.0003600883,2.342875e-06,793.5142,-2.24482,-2.933052,-0.03745737,-35.92047,0.119757,0.1373054,0.001496842,0.4689466,-0.0004382165,-0.001447926,-1.226825e-05,-494.5977,0.9003395,2.299349,0.03268443,28.18434,0.01631274,-0.1110801,-0.001411162,-0.3149006,-0.0001063007,0.001196142,1.245288e-05,1,1,1
8239,"RC2-180A",-3986.505,-1791.144,-202.9979,-9.292113000000001,254.3998,52.52814,6.666862,0.4065456,-5.808599,-0.2306637,-0.04845327,-0.004290497,129669.9,10487.05,731.9659,30.70301,679.7532,-148.7319,-20.86275,-1.285822,-18.69807,0.3540421,0.1345056,0.01336952,32697.6,-1752.568,-397.1735,-19.76742,-1650.113,30.03353,12.24753,0.8363391,15.11611,0.1222238,-0.07364961,-0.008544266999999999,73.09672,167.2936,23.28891,0.1721816,82.7788,-12.69193,-0.8841752,0.000260206,2.729373,0.1174421,0.006893735,-3.306894e-05,30228.31,-32.26149,-64.73739,-0.4058832,-817.9272,10.04381,2.80522,0.005074009,12.19824,-0.06472706,-0.02781573,5.432685e-05,-10660.85,-22.45188,45.55444,0.3395534,597.245,0.8916262,-2.177208,-0.009624769,-6.177153,-0.001782905,0.02319382,2.503779e-05,0.5067488999999999,0.4672018,0.1876518,0.002220978,1.587022,-0.02998713,-0.008516525,-7.833329e-05,-0.01050424,0.0002754961,8.555847e-05,6.035975e-07,181.7669,-0.1605712,-0.6738717,-0.008855257,-8.134028000000001,0.02004595,0.03217871,0.0003659882,0.1007565,-0.0001631954,-0.0003435277,-3.088652e-06,-112.2933,0.127381,0.5338631,0.007746656,6.043154,-0.0028558,-0.02610587,-0.0003413705,-0.06460144,0.0001420125,0.0002830037,3.069677e-06,1,1,1
8240,"RC2-200A",-3024.932,-2005.095,-181.7964,-8.584377999999999,250.5456,70.55598999999999,5.559412,0.3789937,-6.446225,-0.4887611,-0.03471052,-0.004051209,132807,10731.19,647.1829,28.65054,961.9265,-170.3132,-16.95968,-1.220442,-22.22141,0.8244446,0.09162023,0.01291274,38700.43,-1324.752,-327.214,-18.56034,-1909.016,30.46212,9.500401,0.8107255,17.74588,-0.08389075999999999,-0.04610749,-0.008478116000000001,-22.84274,202.4262,28.38042,0.2645688,105.0343,-15.07337,-1.119569,-0.004296319,3.050996,0.139494,0.0092108,2.169775e-05,35856.48,-59.88652,-82.24728,-0.8105339,-996.1749,12.48033,3.711632,0.02805446,14.83361,-0.08212526000000001,-0.03805073,-0.0002174629,-13010.18,-11.19777,59.43822,0.7040892,734.3517000000001,0.549794,-2.933288,-0.03066567,-7.730618,0.001891965,0.03198881,0.000272117,0.6263298,0.4934583,0.1961282,0.002223929,1.567259,-0.0334603,-0.008794094000000001,-7.211816e-05,-0.008597186,0.0003019927,8.719114e-05,5.081852e-07,193.3183,0.1184205,-0.6891298,-0.00859889,-8.467382000000001,0.01185859,0.03276967,0.0003384844,0.1061057,-6.440917e-05,-0.0003489387,-2.681632e-06,-114.1519,-0.1449165,0.5407980999999999,0.007452897,6.185464,0.008484228999999999,-0.0264534,-0.0003177233,-0.06491286,4.903495e-05,0.0002867523,2.728952e-06,1,1,1
8241,"RC2-230A",-4268.345,-1948.341,-185.8311,-10.5034,970.0801,76.2919,5.776866,0.4926914,-16.30581,-0.4465947,-0.03360941,-0.005372176,185967.5,12822.58,666.2853,34.10567,-1194.87,-209.2508,-16.21769,-1.541083,0.94132,0.845027,0.06433411999999999,0.01665892,36219.36,-1228.986,-286.0196,-21.11381,-625.2021,42.1739,7.246799,0.9824697,0.592289,-0.06893990999999999,-0.008521185000000001,-0.01049743,70.73005999999999,242.8393,40.39347,0.3998486,199.5007,-17.55869,-1.633328,-0.006951364,3.376198,0.1659557,0.01442332,4.991997e-05,45738.79,-54.85903,-121.3528,-1.210978,-1501.835,12.51915,5.486143,0.03712393,20.39649,-0.08470865,-0.0579177,-0.0003150904,-17599.09,-22.2775,88.40199,0.9928091999999999,1117.768,2.395848,-4.301378,-0.0378763,-11.25269,-0.006252905,0.04769485,0.0003505846,1.308693,0.8900255,0.2847773,0.003817714,1.966429,-0.05071268,-0.01273549,-0.0001360272,-0.009767998999999999,0.0004636399,0.0001274009,1.154025e-06,242.9098,-0.778152,-1.003184,-0.01418581,-11.2213,0.0426989,0.04713165,0.0005748094,0.1400734,-0.0003216336,-0.0005018556,-5.07323e-06,-149.3875,0.613286,0.7822483,0.01173603,8.624388,-0.01267311,-0.03766476,-0.0005034241,-0.09262524,0.0002446047,0.0004074748,4.61801e-06,1,1,1
8242,"RC2-260A",-10628.15,-16716.38,-693.3673,-20.02328,411.8756,746.1815,19.36474,0.5989044,-11.74939,-7.726545,-0.1089753,-0.004574494,203383.2,65372.95,2273.104,60.8305,121.1794,-2627.58,-54.00607,-1.514676,-5.735657,27.21578,0.2073821,0.008921668000000001,25224.89,-40496.11,-1302.035,-33.77872,-1022.58,1873.389,25.76749,0.5671088,-2.756302,-20.08606,0,0,-518.8517000000001,53.35263,13.48392,0.09854385,73.07929,-9.213781000000001,-0.2508637,0.004715608,4.19883,0.05224208,-0.002211403,-9.036082e-05,45707.83,699.0023,-19.48893,-0.1764322,-1027.78,-22.80352,0.3241751,-0.0009298364,17.22442,0.3724771,0.003629333,0.0001529638,-15932.34,-624.1353,9.125954,0.2341529,746.1488000000001,31.44786,-0.2910937,-0.009836055999999999,-8.361319999999999,-0.3729082,0,0,-0.4363092,-2.844957,0.1075412,0.004142522,1.631836,0.1309208,-0.001848544,-5.711941e-05,-0.007557115,-0.001619383,-1.059225e-05,-4.504605e-07,240.305,13.1367,-0.3101827,-0.01458406,-9.742907000000001,-0.6372792,0.005235326,0.0002505807,0.128586,0.007430544,2.462488e-05,1.180684e-06,-141.9794,-10.17652,0.2420583,0.01227719,7.378971,0.516533,-0.005146717,-0.0002682585,-0.08111672,-0.005768708,0,0,1,1,1
8243,"RC2-300A",-6694.46,-3218.768,-344.2031,-15.36141,406.3586,99.75636,11.33155,0.6685335,-9.393354,-0.534798,-0.0823139,-0.007031864,218612.1,18378.2,1245.228,50.94848,1301.369,-289.1685,-35.75977,-2.121749,-34.1972,1.115908,0.2322762,0.02198499,56552.97,-3392.141,-679.8244999999999,-32.90631,-2927.912,77.27646,21.25169,1.386242,27.77302,-0.1661177,-0.1304931,-0.01411699,6.054613,270.7701,41.6438,0.501333,150.8475,-20.56969,-1.649131,-0.01311017,4.494631,0.1856856,0.01364682,0.0001174422,52103.89,-2.292247,-119.2978,-1.518197,-1439.186,13.214,5.395038,0.06173521,21.44003,-0.05709909,-0.05541227,-0.0005838090999999999,-18739.62,-77.35758,85.33694,1.233059,1057.485,4.434505,-4.222188,-0.05812057,-11.08197,-0.04292332,0.04611987,0.0005723281999999999,-3.438918,1.087329,0.09723596,0.001302267,-0.2983994,-0.07578173000000001,-0.0008932324,0.0001263937,-0.004180931,0.000548045,1.517914e-05,-4.705939e-07,358.4616,-0.5228685,-0.3477468,-0.008055323,-4.096253,0.0896034,0.005214574,-0.000245704,0.1561722,-0.0001132742,-0.0001188696,-9.359019e-07,-302.4714,-0.199471,0.3012514,0.008528743,4.003613,-0.02400409,-0.006727705,4.283194e-05,-0.1312473,-0.0002413957,0.0001304282,2.354586e-06,1,1,1
8244,"RC2-310A",-6391.213,-2758.105,-384.9176,-15.79034,-1432.744,30.27004,13.17489,0.6502579000000001,17.47986,0.1395651,-0.1118643,-0.006614048,213618.3,18314.97,1488.466,54.53189,7422.178,-127.9996,-45.85848,-2.131472,-122.4554,-0.4158962,0.3654406,0.02131506,81405.89,-3095.656,-901.4656,-36.95888,-7504.402,-20.57575,30.96008,1.462438,90.81746,0.7054653,-0.2518952,-0.01440351,-305.8843,250.8179,10.37975,-0.1318854,-96.22922,-17.28094,-0.4104905,0.003451965,3.04,0.1653042,0.0005181106,-0.0001516603,48691.64,-21.44402,-8.174564,0.6678105,-427.3665,7.179683,0.9590718,0.00647601,23.28911,-0.04155742,-0.00693891,0.0003577599,-11838.18,-13.00708,2.233953,-0.3559232,220.0394,6.399351,-0.8830721,-0.0183528,-9.9536,-0.02514749,0.00908629,-0.0001171015,-3.613997,0.43799,-0.2360535,-0.003987854,-2.475575,-0.01485533,0.009168776,2.657879e-05,9.706327999999999e-05,0.0001430156,-0.0001090347,-1.112247e-06,168.8425,-0.1044096,0.9301518,0.01444289,7.154916,-0.03718917,-0.03464144,-1.895256e-05,0.05711883,0.0003105632,0.00039435,3.363758e-06,-26.93523,0.6879922000000001,-0.7081646,-0.01029928,-6.630583,0.02096006,0.02591815,-2.327446e-05,0.002412102,9.256337e-05,-0.0002952609,-2.129286e-06,1,1,1
8245,"RC2-320A",-12052.49,-15062.67,-698.6694,-21.55089,376.564,651.5255,19.02092,0.6199706,-12.09451,-6.555913,-0.1067294,-0.004365948,270416.7,62922.17,2368.867,67.39806,104.4103,-2354.43,-53.93542,-1.604,-10.40864,23.64622,0.1992403,0.008319732,27811.15,-36680.36,-1356.493,-39.25415,-1292.267,1664.995,26.20262,0.6721392,-1.511042,-17.57157,0,0,-507.0847,118.5369,18.075,0.1684467,78.30768,-13.93727,-0.3620597,0.003862526,5.292038,0.0943793,-0.002227046,-9.07127e-05,55052.37,649.102,-27.85051,-0.3089234,-1203.689,-17.55242,0.509099,0.001813802,20.27259,0.3381267,0.003721561,0.0001583074,-18796.25,-602.404,13.19831,0.3129492,866.4296000000001,30.35268,-0.3922371,-0.01220663,-9.584322999999999,-0.3644153,0,0,-0.6829096,-3.56879,0.1230633,0.004746909,2.008026,0.1647775,-0.002019164,-6.093015e-05,-0.009531100000000001,-0.002032988,-1.409441e-05,-5.915528e-07,293.8651,16.39128,-0.3525348,-0.01681025,-11.96451,-0.7962044,0.005725458,0.0002808986,0.1581344,0.009277453,3.19862e-05,1.50977e-06,-174.03,-12.69954,0.2779405,0.01431606,9.075253,0.644692,-0.005900186,-0.0003128774,-0.1001078,-0.007202337,0,0,1,1,1
8246,"RC2-340A",-6896.87,-2851.084,-417.0099,-16.8937,-1551.731,24.27444,14.40868,0.698557,18.84033,0.2712072,-0.1244504,-0.007143582,233715.2,19513.92,1615.389,58.26234,7969.329,-112.2478,-50.1521,-2.284013,-131.4547,-0.8584673,0.4066253,0.02297166,87586.95,-3078.458,-978.591,-39.44026,-8071.87,-41.59159,33.88708,1.565931,97.24101,1.063339,-0.2806507,-0.015518,-237.7583,248.7722,9.537474,-0.117,-112.6781,-17.6188,-0.3076735,0.004639663,3.402411,0.1673979,-0.001346376,-0.0001899776,51985.66,56.31096,-0.131236,0.7281341,-415.7321,4.011545,0.3989574,-0.001813506,24.52888,-0.004987436,0.001146772,0.0005471829,-12206.25,-74.5381,-5.678545,-0.446676,195.7203,9.757695999999999,-0.3889866,-0.01000131,-10.18942,-0.05757348,0.002287278,-0.0002859382,-10.14423,0.5959807,-0.5233327,-0.008349479999999999,-5.564095,-0.03829261,0.02564457,0.0003754763,0.009311262000000001,0.0002341492,-0.0002651923,-3.443665e-06,269.9269,0.05069707,1.92713,0.02629839,17.69005,0.01968934,-0.0927582,-0.001114863,0.05221359,0.0003753896,0.0009325119,9.585812e-06,-178.5859,-0.09505973,-1.440627,-0.017387,-13.78123,0.0008487334,0.06891308,0.0007116889,-0.02486016,-0.0003151313,-0.0006879879999999999,-5.744304e-06,1,1,1
8247,"RC2-370A",-12587.37,-10584.82,-738.1369999999999,-26.21279,-2054.786,358.9619,17.80955,0.6519986,22.24219,-3.383619,-0.08659095,-0.003594098,283203.5,48919.52,2607.648,85.85538,8484.049000000001,-1387.252,-52.6297,-1.772516,-129.605,13.07049,0.1493298,0.006138521,72074.41,-24339.02,-1575.979,-55.65638,-7877.318,936.7292,28.45898,0.9394588,85.30894000000001,-9.731764999999999,0,0,-1139.243,337.4219,-16.96798,-1.302069,-188.5022,-21.14099,0.3861198,0.02671067,3.006154,0.1825027,-0.006317841,-0.0002788319,57823.02,-133.5003,85.63741,4.390348,-268.9935,8.572042,-1.482022,-0.04768566,28.60498,0.02141812,0.01065341,0.0004643401,-14353.27,34.22393,-63.39105,-2.843148,118.6084,9.144671000000001,0.63403,0.005821339,-12.7548,-0.1007718,0,0,-8.619126,5.241938,-0.3100383,-0.01589465,-3.059747,-0.2358513,0.006055309,0.0002414937,-0.008094716,0.002504643,-4.291632e-05,-2.091744e-06,207.3197,-16.92316,1.057189,0.05106854,8.215673000000001,0.7322372,-0.015947,-0.0004725514,0.09870155,-0.007938802999999999,6.633616999999999e-05,3.101118e-06,-41.61566,13.38366,-0.7250269,-0.03463368,-7.248743,-0.5565547,0.007708753,0.0001557319,-0.02321823,0.006333509,0,0,1,1,1
8248,"RC2-410A",-18484.06,-25239.14,-1120.083,-33.52976,720.0863000000001,1110.375,31.05571,0.9832042,-19.69192,-11.31802,-0.1751323,-0.007249719,343942.3,100179.7,3692.712,102.7188,-210.3849,-3933.417,-86.66777,-2.502917,-4.24393,40.06794,0.3292459,0.01390872,37102.94,-61164.26,-2127.05,-58.47453,-1429.587,2796.088,41.66591,0.9892941,-8.210903999999999,-29.58846,0,0,-664.1837,107.537,21.54437,0.1381125,104.5155,-15.83216,-0.4160149,0.00752868,6.839967,0.09721175,-0.003126647,-0.0001321398,71693.73,1020.566,-29.47039,-0.1406464,-1576.792,-31.52319,0.487634,-0.004870103,26.57327,0.5364772,0.005335839,0.0002345911,-24510.85,-921.0751,12.57292,0.2424542,1136.792,46.27387,-0.4079787,-0.01221545,-12.63538,-0.5495312999999999,0,0,-1.361496,-2.272207,0.06585133,0.002211986,1.404408,0.1078248,-0.0007058436,-6.750026e-06,-0.007725473,-0.001376314,-1.527324e-05,-6.632372e-07,209.6481,11.01367,-0.1824345,-0.008547697,-9.031196,-0.5459708,0.002171442,0.0001097427,0.1231831,0.006477737,3.147966e-05,1.467289e-06,-129.3549,-8.849406,0.1536556,0.008141120999999999,7.086797,0.4569667,-0.003275846,-0.0001808994,-0.08085272,-0.005171373,0,0,1,1,1
8249,"RC2-430A",-9191.557000000001,-4808.243,-497.8845,-22.34282,567.3058,153.7545,16.24515,0.9704821,-13.43684,-0.8984563,-0.1158543,-0.01017642,317291.6,27062.68,1797.64,74.14859,2128.515,-439.5281,-51.13554,-3.085555,-53.19121,1.937534,0.3254426,0.03185414,86334.61,-4959.709,-975.4852,-47.94218,-4477.563,121.1365,30.27762,2.020703,43.24223,-0.4318633,-0.1817041,-0.02049013,-103.5396,425.8978,63.00018,0.7005469,234.9171,-31.83331,-2.564322,-0.01894612,6.525156,0.2913669,0.02197982,0.0001791007,78040.25999999999,-89.29859999999999,-183.3346,-2.163253,-2189.896,24.28435,8.540842,0.09351829,32.56123,-0.1417167,-0.08984526,-0.0009282475000000001,-28417.28,-47.9319,132.1113,1.7765,1615.712,2.951342,-6.711146,-0.08854258,-17.06731,-0.01922972,0.07470325,0.0009064982,0.5796508,0.9106818,0.2372349,0.003375137,1.493564,-0.04884178,-0.01052647,-0.0001313252,-0.00672213,0.0003873085,0.0001035969,1.21369e-06,216.0443,-0.6016685000000001,-0.8195011,-0.01259557,-9.867013,0.02419122,0.03879548,0.0005624990000000001,0.1319469,6.071857e-05,-0.0004134052,-5.356256e-06,-132.3329,0.2222051,0.6362906,0.01050805,7.787899,0.01337688,-0.03113544,-0.0004929527,-0.08784206,-0.0001702074,0.0003388527,4.822305e-06,1,1,1
8250,"RC2-470A",-9633.620999999999,-4174.686,-488.029,-21.22705,722.4319,120.7297,15.56941,0.8813572,-16.52775,-0.4470836,-0.1098821,-0.008918225,345268.5,25993.67,1803.168,71.11353,1731.353,-328.7706,-49.54068,-2.790322,-47.33807,0.3501994,0.3090266,0.02755935,91408.19,-3241.61,-973.1208,-45.97756,-4349.32,38.14973,29.34928,1.818117,38.13604,0.658531,-0.1724495,-0.0174765,14.94322,445.3147,63.80822,0.5167665,234.3818,-33.60199,-2.483107,-0.004295708,7.074298,0.3089209,0.02004722,-1.915157e-05,81655.17999999999,-68.91546,-183.2606,-1.503754,-2251.237,25.17115,8.162577000000001,0.042503,33.48561,-0.1490191,-0.08280121999999999,-0.0002293434,-29477.37,-80.05174,132.383,1.357042,1658.153,3.964427,-6.467809,-0.05435026,-17.32937,-0.02671076,0.07003769999999999,0.0004268146,0.1174051,0.8794135,0.2411537,0.002349337,1.939928,-0.04845779,-0.01077271,-7.654101e-05,-0.01205853,0.0003947828,0.0001066136,5.523016e-07,249.2561,-0.3954096,-0.8493569,-0.009589449999999999,-11.62923,0.02001335,0.04056995,0.0003990849,0.1517382,5.120506e-05,-0.000434752,-3.355853e-06,-158.2087,-0.07731928,0.6701885,0.008757399000000001,9.06681,0.02202006,-0.0330952,-0.0003956454,-0.1010719,-0.0002077598,0.0003621122,3.608778e-06,1,1,1
